blueTeamFirstBlood,blueWin,XpDifference,DamageDifference,KillDifference,DragonKillDifference,HeraldKillDifference,TowerDifference,InhibitorDifference,WardDifference,ControlWardDifference,TurretPlatesDifference,MinionsDifference,JungleMinionsDifference
1,1,-2917,-8677,-3,0,-1,-1,0,80,-1,5,-51,-4
0,0,-2314,4167,-4,2,0,0,0,-13,1,-1,14,-5
1,0,-2656,-7769,-3,0,0,-2,0,202,1,5,-47,-37
1,0,-2193,-7116,-4,0,1,-4,0,2,-3,3,-48,-4
0,0,2354,5589,0,0,0,1,0,-6,-4,-1,32,8
0,0,-506,-7920,-6,-1,0,-2,0,49,0,2,-34,41
0,0,-5727,-1749,-9,-1,-1,-2,0,17,6,5,-57,-57
1,0,-4951,1416,-8,-2,0,-1,0,1,-3,7,-37,-20
0,0,-1669,-2971,-4,0,0,0,0,-3,-2,4,-4,-8
1,0,-2034,-14702,-2,1,0,-1,0,2,2,2,-45,2
0,0,-2166,2310,-7,0,0,-1,0,-3,-2,-1,-26,20
0,0,-2098,-6759,-4,-2,0,-1,0,-147,2,2,20,-29
1,1,1889,3453,3,0,0,-2,0,1,0,-6,11,-7
0,1,1979,2860,4,2,0,0,0,2,1,0,12,-15
0,0,-1379,1487,4,-1,0,-1,0,3,2,4,-7,-39
0,1,5919,394,9,0,0,2,0,-2,7,-3,45,16
0,1,-534,2940,-1,-2,0,0,0,4,-2,-4,52,-31
1,1,2464,17048,7,0,0,1,0,13,7,-3,49,-12
1,1,3169,14329,12,1,0,0,0,-25,3,-4,11,16
0,1,-469,1453,4,-1,0,1,0,-7,0,-2,-15,-8
1,1,-2132,-2555,-5,2,0,0,0,-8,4,-4,-3,-4
1,0,1318,289,5,0,0,0,0,5,4,5,-27,31
0,1,-4901,-10571,-9,-2,0,1,0,25,2,-1,-17,-12
1,1,2690,-1674,2,1,0,0,0,-198,-1,4,103,12
1,1,4803,6517,8,0,0,3,0,2,-1,-5,34,55
0,0,-2007,1792,-4,-2,0,-1,0,6,-1,9,-28,-20
1,0,-1775,-7792,-10,0,0,1,0,-9,-2,5,-21,20
1,0,-2236,-3912,-7,1,-1,-1,0,183,-6,3,23,12
0,1,3104,4304,8,1,1,0,0,2,4,-6,11,11
0,0,-3989,-12672,-9,-2,0,-1,0,-38,-1,7,-78,-4
0,0,-5850,-14288,-12,-2,0,-2,0,-13,-5,7,-67,-17
0,0,354,-2106,-1,0,0,-1,0,-15,-3,1,-8,20
0,1,260,2386,-1,0,0,-1,0,-35,3,1,32,-4
0,1,3241,-180,-4,0,0,0,0,-1,-2,-3,38,16
1,1,951,1585,2,-1,0,1,0,1,-2,-4,36,0
1,1,7022,11099,13,2,1,2,0,-7,0,0,66,62
1,0,4232,4894,7,2,1,1,0,-79,-3,0,68,0
1,0,3391,-2302,4,0,0,1,0,-64,1,-4,69,22
1,1,2202,3453,10,-2,0,1,0,-4,0,0,-18,-44
1,1,3723,5631,8,0,0,0,0,-5,0,-1,-10,6
1,0,-6126,-7125,-8,0,0,0,0,-9,-3,5,-76,-40
1,0,-1977,-2785,1,-2,0,0,0,10,1,-2,53,4
1,1,7556,16864,16,2,0,2,0,8,-3,-9,80,0
0,1,2675,7927,6,0,0,1,0,-127,-2,-7,24,0
1,0,-2369,-1810,2,-2,0,-3,0,18,1,7,-30,-7
1,0,-70,-7239,-8,-2,0,-1,0,3,2,3,20,16
0,0,-2481,1919,-4,0,-1,-2,0,180,2,1,-11,4
0,1,1672,5180,5,0,0,1,0,-50,0,-3,29,8
0,1,5848,5968,6,-2,0,3,0,42,0,-11,95,8
0,0,262,-10555,-1,-1,0,-1,0,-9,-2,1,8,14
0,1,2652,-7285,0,0,0,1,0,6,-1,1,2,44
1,1,2317,6474,9,2,1,-1,0,243,-4,-1,38,3
0,0,-5000,-19762,-12,-1,-1,-1,0,-65,-3,7,-37,-16
0,1,1224,1398,2,0,0,0,0,-28,-1,4,21,4
0,1,367,-675,-1,0,0,-2,0,16,0,5,-21,11
1,1,-2351,-7247,0,-1,0,0,0,32,1,3,-59,4
1,0,-4695,-12472,-8,0,0,-1,0,8,3,0,-56,-4
1,1,-1726,-12080,-12,1,0,-3,0,8,-1,4,-49,-11
1,0,273,3317,0,1,0,0,0,-7,1,2,17,18
1,1,487,1960,4,0,0,1,0,8,6,-1,72,-32
1,1,1754,11503,7,2,0,1,0,11,2,-9,60,-3
0,0,-1180,-6067,-5,0,1,-1,0,30,3,3,-77,3
0,0,2614,5700,5,-2,0,0,0,57,1,-1,41,5
1,0,-1211,-11348,-6,-2,1,1,0,-11,-1,2,-63,25
1,1,1015,-1065,2,2,1,1,0,-65,-5,1,7,32
0,1,-1610,9116,0,0,1,0,0,-11,3,0,-25,16
1,0,-1137,-7869,-5,-1,0,-2,0,-4,1,5,-1,-9
0,1,22,2545,-1,0,1,2,0,0,-1,-4,-5,-24
0,0,-3504,-5053,-6,-1,0,-2,0,127,-6,10,-39,-20
1,0,-968,7729,1,-1,0,-2,0,-33,3,-7,-34,0
1,0,-5670,-12495,-5,-2,0,-5,0,33,-1,3,-28,-53
1,0,849,-1658,5,-1,1,1,0,108,0,-12,-18,44
0,0,-1712,-4636,-4,0,0,0,0,-3,-1,-1,17,-35
0,1,-3067,-75,0,0,0,0,0,-17,3,3,-9,-32
1,0,-1730,-6242,-4,-2,0,-1,0,-1,0,6,-8,-37
1,1,945,5896,8,2,0,0,0,18,-3,-3,-43,-4
1,1,-1435,-5996,-5,2,-1,0,0,-4,3,1,-1,-3
0,0,-2764,376,-1,-2,0,0,0,-7,-4,3,17,-54
0,0,-58,3338,-3,0,0,0,0,-3,-8,2,0,1
0,1,1178,583,-2,-2,0,1,0,6,2,-2,81,18
0,0,-5045,-15355,-11,0,-1,-2,0,-2,0,5,-39,-12
0,1,3428,3452,5,-1,0,3,0,-15,-1,-10,21,-24
0,0,-742,-12258,-3,-2,0,-1,0,7,-1,4,-10,-16
1,0,-3185,-11133,-7,-1,0,-1,0,-15,-4,2,14,-29
0,0,-1119,6600,2,0,0,0,0,65,2,-4,25,-4
0,1,1930,5248,0,0,1,-1,0,-2,1,1,0,18
0,0,-4976,-8863,-10,0,0,-1,0,2,1,1,-54,5
0,0,371,4419,-7,0,0,2,0,274,1,-5,66,32
1,1,106,-2647,0,2,0,0,0,2,0,4,-54,13
1,1,4678,10381,11,2,0,1,0,3,-2,-3,1,36
0,1,729,560,3,0,1,1,0,-47,3,-4,-41,-5
1,0,415,-2310,1,-2,1,1,0,-110,0,-6,58,-20
0,0,-988,2384,1,0,0,-2,0,7,3,-1,-2,-20
1,1,1005,9250,8,2,-1,0,0,-22,-2,3,26,-3
1,0,-190,21098,2,0,0,-1,0,7,-2,2,60,-13
1,0,-1451,-3479,0,-2,-1,-2,0,1,-4,5,-17,-16
0,0,-1130,6969,-4,0,0,1,0,-4,-1,-2,36,9
1,0,-5250,-4368,-8,0,0,-3,0,3,-2,10,-53,-66
0,0,-531,-3095,-2,1,1,-2,0,-30,-2,6,2,-30
1,0,1919,905,0,-1,0,0,0,122,0,-1,4,-1
0,0,-4380,-6302,-1,2,0,-1,0,5,2,4,-59,-48
0,0,-516,-1842,-6,2,0,-1,0,9,1,3,-9,11
0,1,2712,9767,6,2,0,0,0,-8,-1,0,11,-5
0,1,-298,3630,-2,0,0,0,0,-265,-1,0,-8,-15
0,0,-6260,-11901,-9,-1,1,-2,0,3,4,-3,-23,-31
1,1,2077,3812,2,2,0,2,0,-153,-2,-7,66,0
0,1,4940,4966,8,1,0,2,0,-2,-2,-7,43,4
0,0,1163,2307,-4,-2,0,-1,0,1,2,5,39,-6
1,1,3777,5162,7,1,1,1,0,3,-1,-4,25,12
0,1,5787,2446,7,2,0,-1,0,-3,-5,-6,94,12
1,1,-970,-4604,-8,-1,0,0,0,4,0,5,-14,29
0,1,1562,3572,3,0,1,1,0,-1,3,4,-11,-8
0,1,3344,5600,2,0,0,0,0,-4,1,-2,-31,-1
0,0,-517,-5693,-5,-2,0,-1,0,-1,1,4,-4,32
0,0,-2475,6718,-1,0,0,0,0,-6,0,-2,-1,16
1,1,-1812,-2601,0,0,0,0,0,0,0,-2,-26,-15
0,0,-2875,-2597,-6,-1,0,-2,0,8,0,3,-49,-4
1,1,3688,10263,9,1,0,1,0,2,0,-3,22,-1
1,1,7228,19304,20,1,1,-1,0,12,3,-6,46,0
0,0,784,-8372,-1,2,-1,0,0,-7,-6,2,20,4
1,0,-755,-3732,0,2,-1,-2,0,1,1,6,-25,-29
1,0,806,11546,5,2,-1,1,0,48,2,0,14,-1
0,1,-2421,-2703,0,-2,0,0,0,-6,-1,1,-56,16
0,0,-4711,-10803,-9,-2,0,-3,0,-6,-1,7,-60,-64
1,1,4189,5916,8,0,0,2,0,-3,0,-2,-4,27
0,1,4859,12587,9,0,0,2,0,7,-1,2,61,36
1,1,-1661,-4991,-5,0,0,0,0,14,3,1,-8,-18
0,1,-3381,-7494,-7,-2,-1,-1,0,-8,1,2,-41,-30
1,1,6978,12888,20,2,0,-2,0,78,1,-2,70,0
0,0,54,92,-3,0,0,0,0,-62,-2,-3,15,24
1,1,503,7514,7,0,0,0,0,-305,-2,-1,-14,-16
1,0,-3989,-4293,0,-1,-1,0,0,-66,2,0,-52,-9
1,1,1291,122,-3,2,0,0,0,15,0,4,-9,16
0,0,-4402,-11962,-3,0,0,-1,0,-2,0,4,-48,-41
1,0,-5464,-11391,1,1,-1,-2,0,-5,1,6,-111,-56
1,0,-4926,-4326,-14,-2,0,0,0,4,1,3,16,-41
0,0,-569,-13079,-7,-2,0,-2,0,-5,1,4,-39,-18
0,0,-848,-187,-3,0,-1,1,0,2,-2,3,3,27
0,0,-89,-2400,-1,0,0,0,0,6,4,5,-15,-11
0,0,-1929,-9782,-5,1,0,-1,0,7,2,4,-15,-22
0,0,1720,4215,2,-2,0,-2,0,-8,-3,6,13,19
0,1,6954,14929,14,0,0,1,0,-1,-3,-4,81,40
1,1,758,5839,6,2,-1,1,0,60,-1,0,14,6
1,1,1492,-875,5,1,0,0,0,-2,-3,-5,9,4
1,0,-295,-3975,-4,0,1,-1,0,-74,0,3,10,-8
0,0,-1787,-1240,-10,-1,0,0,0,6,-2,1,-34,29
0,0,3546,8434,8,2,0,1,0,-4,1,0,-6,-2
1,1,2184,5547,2,2,0,0,0,-72,-3,4,13,8
1,1,-2117,-564,-1,-2,1,0,0,116,1,3,-57,14
0,0,1020,-5227,-4,0,0,-1,0,1,-4,3,-55,6
1,0,-193,227,-4,0,0,0,0,-5,-3,-1,-27,11
1,1,3679,13230,11,1,0,0,0,-61,2,-4,63,0
0,0,-1459,394,0,-1,0,1,0,-12,2,0,5,-16
1,1,1899,13953,11,2,-1,1,0,1,-3,-2,22,10
0,0,-1541,-5773,-5,0,-1,-1,0,-4,-1,6,-22,8
0,1,-3005,-2181,-9,0,0,-1,0,-4,-2,4,-37,-31
1,0,294,-836,0,-2,0,-2,0,-115,0,6,33,-4
0,0,-5116,-16574,-15,0,0,-2,0,-6,-4,4,-43,-24
1,0,-3465,-9299,-3,-2,-1,0,0,-9,4,2,-57,-32
1,1,759,1311,5,1,0,-1,0,-2,1,5,-63,8
0,1,1036,-6818,-1,2,0,1,0,-1,-1,-2,-24,1
1,1,1701,9015,3,-2,0,2,0,-92,0,-7,95,21
1,0,-202,705,-2,0,0,0,0,-68,1,-5,4,-13
1,0,2433,1677,5,0,0,1,0,-35,-3,-6,16,4
0,0,-1174,-1303,1,-2,0,0,0,9,-2,-3,5,-13
1,0,1059,7799,9,0,0,2,0,-5,4,-3,5,-7
1,1,2517,7626,8,1,1,0,0,-66,5,-6,60,-5
1,1,2652,4582,0,-2,0,1,0,-8,-1,-4,42,32
0,0,-1283,-1385,-6,-1,0,0,0,2,1,-8,31,11
0,1,3102,9990,15,-2,1,1,0,2,3,-4,-7,-24
1,0,-2743,-11062,-4,1,0,0,0,2,1,2,19,8
0,0,-4367,-8409,-10,1,-1,-1,0,-117,-1,6,-35,-16
1,1,-788,-5067,-1,-2,0,0,0,7,0,1,-2,0
0,0,-258,410,-4,-2,0,-2,0,-9,-5,6,-22,4
1,1,1515,10408,10,1,0,0,0,8,4,2,4,0
0,0,-3011,-6294,-3,0,0,-1,0,26,-2,-1,8,-36
0,1,-889,-126,1,1,0,0,0,-106,4,0,13,-11
1,0,2719,-1497,0,-2,0,0,0,2,-1,3,42,31
1,1,-2803,1773,-5,1,0,0,0,-5,-4,-1,40,-8
1,1,484,6209,7,2,0,-1,0,-20,0,-6,19,-8
1,0,-4429,-10689,-7,0,0,-1,0,-3,1,5,-36,-29
1,1,4137,5224,7,-1,1,0,0,3,2,-3,-18,17
0,0,2924,3513,6,2,0,1,0,-216,0,-3,5,16
0,0,-1812,-10380,-4,-1,0,-1,0,14,4,2,-18,3
0,1,-549,-5260,-1,1,0,0,0,11,3,3,-14,11
0,0,-6622,-6223,-15,-1,-1,-1,0,-21,-1,3,-55,-24
1,0,-2477,-240,2,0,0,-1,0,14,4,0,-64,0
1,1,6233,18407,13,2,0,3,0,-1,1,-14,82,-8
1,0,342,-675,0,-2,0,-1,0,-7,-2,-2,27,5
1,1,2976,6924,5,0,0,0,0,-4,-1,-2,68,-2
1,0,-2137,-3563,-4,1,0,-1,0,21,-3,10,-60,4
0,0,1178,5487,0,0,0,0,0,45,1,1,30,16
0,0,-294,-3190,-3,-2,0,0,0,3,3,8,-30,10
0,1,-1950,-3906,-3,2,0,1,0,-8,-1,6,26,-20
0,0,281,3251,1,0,0,-2,0,4,1,3,-37,4
1,0,-494,-2259,2,-1,-1,0,0,45,-2,1,-19,-12
1,0,-3770,-3321,-9,-2,0,-1,0,-12,-8,6,37,-2
0,0,-1249,-6444,0,-1,0,0,0,-22,-6,-3,-12,-16
1,1,-948,10461,1,-2,0,-1,0,37,-6,3,-97,-15
0,0,-3438,-19505,-12,-1,0,-2,0,1,2,2,4,-25
0,1,1448,6315,0,0,0,0,0,-3,-2,0,37,18
1,1,1515,5642,2,2,1,2,0,-3,0,0,33,10
1,1,1416,7118,6,0,1,1,0,16,-5,5,17,-2
1,1,729,5180,7,1,0,0,0,12,7,-1,-15,-29
1,1,-1421,-4592,-2,1,0,-2,0,-2,1,4,-22,3
0,0,-966,1478,0,2,0,-1,0,-7,1,1,4,0
0,1,8682,9556,8,-1,0,5,0,1,-5,-9,131,30
1,1,2271,-5744,5,0,0,-2,0,-24,0,-3,-2,5
1,1,2242,8047,6,2,1,0,0,-77,3,3,-50,12
0,0,-756,-1743,1,-2,0,-1,0,-119,-3,1,-15,16
0,0,-2705,-7147,-5,0,0,0,0,302,3,-1,1,-8
0,0,-3430,-7378,-10,1,0,-2,0,8,-2,4,-10,-15
0,0,-2874,-16015,-7,-1,-1,-1,0,22,-4,-1,-9,-14
1,0,-3326,-1289,-5,-2,0,-1,0,-4,2,7,-33,1
1,0,647,4207,3,0,0,0,0,13,2,4,2,-36
1,1,2964,13215,15,1,0,2,1,-8,0,-8,9,20
0,0,-1509,-6033,-9,-1,0,-1,0,34,2,6,-58,-20
0,0,-1306,-16221,-8,1,0,1,0,7,2,-3,-16,3
0,0,-1798,-739,-2,-2,0,0,0,5,-3,1,-25,-24
0,1,11,5190,3,2,0,0,0,6,-2,3,-2,-11
1,0,-1879,4084,2,1,1,1,0,-14,-1,0,-24,-44
1,1,1725,14003,9,-1,0,1,0,7,5,-3,-3,-6
1,0,-199,1824,0,0,0,0,0,3,2,2,-30,13
0,0,-1012,6569,0,-2,1,1,0,4,3,3,-28,-24
0,0,-4685,-4412,-7,0,-1,-2,0,9,0,2,-25,-41
1,1,947,4184,4,1,0,-1,0,-164,3,2,23,-20
0,0,-1378,-1666,-4,2,-1,-1,0,1,2,7,3,-16
0,0,-936,940,-3,-1,0,1,0,90,0,-5,-10,1
1,1,4325,7348,11,1,0,1,0,-2,1,-3,28,12
0,0,-4375,-6919,-10,-2,0,-2,0,-14,0,8,-54,-18
1,0,-3916,-12901,-1,-2,0,-2,0,8,1,6,-55,1
0,1,1505,-1343,-2,-2,0,0,0,-5,-6,3,-7,-16
1,1,1683,5675,2,1,0,2,0,3,-1,1,32,-41
0,0,74,-5708,-1,0,0,-1,0,2,-1,8,-8,-12
1,1,2636,4333,6,2,0,1,0,-8,0,-4,1,12
0,0,-4279,-228,-9,0,0,-1,0,3,4,1,-14,24
1,1,60,5278,4,1,0,1,0,3,0,2,11,13
1,1,4862,8045,10,-1,0,0,0,7,0,-5,56,20
1,0,-4618,-8040,-5,1,0,-2,0,122,-3,0,-67,0
0,0,2634,5862,4,-2,0,1,0,-1,-7,7,-17,25
0,0,-2776,-7857,-6,-2,0,1,0,-4,2,1,-13,-18
0,1,-738,-3273,0,-1,0,0,0,-4,2,0,-48,-16
1,0,-6740,-1047,-5,-2,-1,-2,0,98,2,4,-56,-48
1,0,739,-1985,-7,0,0,1,0,-3,-3,-4,15,33
1,1,-1681,2094,-3,2,0,-2,0,-40,0,5,-41,4
1,0,3183,12210,5,-2,0,0,0,1,-4,-4,28,13
1,0,-1787,-7434,-4,0,0,0,0,3,-4,1,-12,-5
1,1,5765,16994,13,2,0,1,0,6,3,-2,48,11
1,0,-8261,-18502,-11,0,0,-2,0,1,-1,2,-85,-12
1,0,-1407,-2044,2,0,0,0,0,28,4,1,-28,-8
0,0,-710,-7386,-5,-2,0,-1,0,10,-5,6,-63,-16
1,1,370,-2075,6,2,0,0,0,111,1,0,-6,-20
1,0,-113,4263,1,-2,0,2,0,-85,2,-7,50,-52
0,1,2607,6273,3,0,0,0,0,1,3,-6,46,17
0,0,-724,-9610,-3,2,0,-2,0,13,1,3,-24,0
1,0,-3129,-14415,-6,1,-1,-1,0,-4,-3,3,-8,0
1,0,477,-2501,0,-1,0,2,0,-3,2,-3,3,23
0,0,1485,-10184,1,-1,0,-2,0,10,3,4,-30,16
1,1,1783,7023,5,2,0,2,0,-4,0,-5,-6,15
1,0,-2053,998,-3,0,0,-1,0,-22,4,0,5,-7
1,0,-3906,-12314,-5,-2,0,-2,0,-125,0,2,-15,-6
0,1,4737,11469,9,-2,1,3,0,11,-2,-10,9,40
0,0,-2031,-7306,-9,-2,-1,-3,0,-5,-3,8,-45,-13
0,1,3066,11866,6,2,0,2,0,1,-1,-13,60,-4
1,0,1304,-815,5,0,-1,2,0,1,3,-1,28,-8
0,0,-3819,-16282,-9,-2,-1,-2,0,-7,-5,5,-9,-12
0,1,-1710,-2028,0,0,0,-2,0,-337,0,2,-49,20
0,0,-5683,-3943,-8,-2,0,-2,0,18,2,8,-56,-28
0,0,4666,4477,11,0,0,1,0,-136,1,-3,95,-4
0,1,4173,10169,4,-1,0,0,0,126,-2,4,8,-2
0,0,246,-3489,0,-1,0,1,0,3,0,3,-13,-5
0,0,-1725,-7208,-2,-2,0,0,0,-16,-6,3,-30,15
0,1,3530,4574,10,2,0,2,0,169,6,-1,59,-16
1,1,4528,3964,14,2,0,1,0,-1,4,0,46,-20
0,0,-5583,-14075,-16,1,0,-1,0,-2,-1,7,-80,-7
1,1,3162,9799,11,2,1,-1,0,-9,0,0,31,-4
1,0,-4211,-5595,-6,-2,0,-1,0,-14,-1,3,-54,-28
1,0,-1021,-7252,-3,1,0,-1,0,1,-2,-6,29,4
1,1,4102,15645,13,2,1,2,0,-12,1,-2,-14,-4
1,0,-2225,3969,1,0,-1,-1,0,-1,2,-1,6,-12
0,0,-8860,-25214,-17,0,0,-5,0,20,-2,5,-87,-24
0,1,304,1308,-2,-1,0,-1,0,-4,2,-3,14,15
1,1,2908,4277,7,0,0,0,0,-9,3,-10,38,14
1,0,731,785,1,0,0,0,0,292,-2,6,27,-24
1,0,140,-7,0,0,0,0,0,-51,3,0,-22,-12
1,0,-4319,-8281,-10,1,0,-1,0,-42,0,2,-54,-32
1,0,1091,-1240,-1,-2,0,0,0,11,-5,2,-7,28
0,1,4074,6191,8,0,0,1,0,-7,2,-7,57,11
0,1,-3756,1359,-3,0,-1,0,0,9,4,0,-33,-24
0,0,-2648,-875,-8,0,-1,1,0,-1,1,-1,10,-10
1,1,6804,10162,9,2,0,0,0,-4,-1,4,62,47
1,1,1565,3373,0,-2,1,0,0,5,-3,-3,31,20
1,1,2585,2056,4,0,0,0,0,4,3,-4,20,54
0,1,2784,5580,5,1,0,0,0,1,-1,-2,49,18
1,1,4054,13666,9,-2,0,0,0,-9,-4,3,41,-4
0,1,-1355,3900,-2,2,0,-2,0,-10,-1,2,-8,-11
0,1,753,5170,-1,1,0,-1,0,-5,1,-1,64,33
1,1,1202,6290,-1,-1,1,-1,0,8,3,-4,62,-44
1,0,1590,-2242,5,1,0,0,0,51,-2,0,-18,-8
0,1,621,8349,2,2,0,0,0,-1,4,-5,51,-36
1,1,2215,3789,15,2,-1,0,0,180,1,1,7,-41
0,0,-673,-15615,-2,-1,0,-1,0,4,7,6,-69,-42
1,0,3078,-4155,2,0,1,0,0,-111,0,0,-2,30
0,1,3823,-1086,2,2,1,-2,0,6,0,-1,-22,36
0,0,904,-8816,-5,1,1,-1,0,-7,1,3,36,20
1,1,3297,7791,9,2,0,2,0,4,1,-6,48,32
0,0,-1137,1969,-3,-1,0,-2,0,-21,1,4,-4,-21
1,1,1674,11949,10,0,0,2,0,9,-4,-8,26,0
0,0,-4539,-7126,-8,0,0,-1,0,9,-2,5,-91,16
0,1,1677,6882,0,1,1,3,0,10,2,-7,57,32
1,0,-2524,-12072,-9,-1,0,-2,0,-9,-3,7,-74,24
1,0,-92,5046,-3,-1,0,1,0,-1,-1,4,47,4
0,1,5640,13623,7,2,1,-1,0,144,-3,-1,58,24
1,0,-3325,-7149,-6,0,0,-1,0,-9,-3,3,-24,-16
1,1,1092,-5781,-1,2,1,-1,0,-251,-2,4,-8,-28
0,0,-3728,-6950,-8,-1,0,-2,0,-46,-1,4,-19,-22
0,0,-759,-9519,-7,0,0,0,0,3,-1,0,15,9
1,0,-3923,4274,-6,-2,1,-3,0,-104,2,2,-25,-31
0,1,-224,-1172,0,0,0,-2,0,-40,-1,8,-15,-11
0,1,1445,7194,3,1,0,-1,0,-48,4,-1,47,-72
0,0,-371,6604,6,-1,0,0,0,-286,-3,5,-31,-22
1,1,-2321,819,-4,1,0,0,0,3,-3,4,-52,16
0,0,-682,-669,0,0,0,0,0,10,1,0,13,16
1,0,-4383,-13448,-8,1,0,-1,0,1,-1,5,-28,-18
0,0,-6321,-11283,-12,0,0,-1,0,-37,-5,4,3,-74
1,0,1639,7768,4,-1,0,0,0,-10,-2,4,10,22
1,1,-189,6372,1,0,0,0,0,2,1,1,17,5
1,1,2841,-1224,4,-1,1,2,0,6,-3,-8,6,-8
0,0,-6252,-12699,-12,-1,0,-3,0,9,1,5,-96,-29
0,0,-4850,-7465,-7,-2,-1,0,0,-72,-3,2,-53,18
0,0,-1397,-1066,-4,-2,0,1,0,-7,-7,-2,-34,-36
1,1,-1589,-2576,4,0,0,0,0,0,1,0,-39,-21
1,1,616,-1681,3,-1,0,1,0,91,-1,-9,-42,8
0,0,-5337,-19706,-14,-2,1,-2,0,1,3,9,-27,-1
1,1,4404,9124,8,2,0,2,0,171,2,-3,83,-10
0,1,3841,2659,0,2,0,-1,0,5,-1,1,64,1
0,0,-3462,-5818,-7,-2,0,-4,0,2,-1,4,-91,-4
0,0,-3766,-7568,-8,-2,0,-3,0,248,-3,6,-31,-28
0,0,-120,-1562,-1,-1,0,1,0,99,-3,6,12,1
1,1,-1135,-3957,2,0,0,1,0,0,-1,-1,15,16
1,1,3720,10126,10,1,0,3,0,-2,1,-4,27,65
0,0,-3581,-11862,-11,0,0,-2,0,1,4,8,-91,4
0,1,1753,1441,-5,2,0,2,0,-6,-6,-8,66,24
0,1,1457,-5491,-1,0,0,-3,0,42,-3,0,14,17
1,1,77,-6907,-3,-2,0,-3,0,-23,-3,2,-27,32
0,0,-4434,-6317,-9,-1,0,-3,0,-12,-5,8,-106,16
1,1,4379,9345,6,0,1,-1,0,0,-2,0,28,14
0,0,-2878,-11252,-7,-2,0,-2,0,-2,-2,6,-49,-22
1,1,1764,1023,3,-2,0,0,0,0,2,0,4,34
0,0,3623,11470,13,0,0,2,0,4,3,-14,74,-12
0,1,755,1490,0,-1,0,0,0,240,0,-2,-4,52
1,1,-1919,-7005,0,1,-1,-1,0,29,0,3,-70,21
0,1,-534,4578,2,0,0,-1,0,12,2,1,15,-12
1,1,-1044,2290,-2,-2,0,2,0,-7,-3,-3,41,-13
1,0,-2951,-6293,-4,-2,-1,-1,0,-6,-1,4,-11,-12
1,1,1375,16478,4,0,0,-1,0,-2,4,2,10,-8
0,1,-412,-3134,-4,1,-1,-1,0,-2,-2,5,6,20
0,0,-1658,1515,-1,-1,0,-2,0,-7,-1,3,-4,-2
1,0,-1420,6537,0,1,0,-1,0,8,3,-2,26,-17
0,0,-1894,-11111,-5,-2,-1,-3,0,-9,-1,3,-67,-15
1,1,1048,-1251,2,0,0,1,0,-95,-1,-7,54,-6
1,1,476,8877,6,0,-1,1,0,42,2,3,-34,-2
0,0,2122,-1864,-3,2,0,-2,0,-14,-1,7,-27,67
0,1,1792,3202,4,-1,0,-1,0,3,-2,1,26,13
1,0,-1699,-10094,-5,0,0,-1,0,-20,0,5,-4,-27
0,0,-54,-4358,1,2,-1,-1,0,-9,-4,5,-38,24
1,0,-1362,-47,0,0,1,1,0,11,-1,-4,-24,4
0,1,26,4730,6,1,0,1,0,0,2,1,6,-28
0,0,-699,2492,-1,-1,0,-2,0,-7,-1,-2,10,3
0,1,2749,-824,6,2,0,2,0,-14,2,-6,23,-1
0,1,-2140,-5216,2,-1,0,-1,0,15,5,2,2,-65
1,0,-2894,4851,-9,2,0,0,0,16,4,2,-39,-12
0,1,33,11336,5,-1,0,-1,0,2,3,0,7,-13
1,1,1285,-1422,4,1,0,0,0,9,-2,2,30,8
1,1,-816,1537,4,0,0,2,0,-52,3,-4,4,-8
1,0,585,-398,-2,-2,0,-2,0,-1,-4,1,-23,-3
1,1,455,6564,7,0,1,1,0,-11,-1,-4,-54,-6
0,1,4026,5762,5,0,0,1,0,-57,2,-6,48,-17
1,1,-1421,13166,1,0,0,0,0,9,0,3,-2,12
0,0,-1239,-1592,-3,-2,0,-1,0,-221,0,0,-4,-9
1,1,-3170,1078,-6,0,-1,0,0,-28,-2,5,-16,-7
0,0,-2929,-7310,-3,0,0,-1,0,4,-2,4,-13,-34
1,1,5077,22911,16,2,1,2,0,-14,-3,-5,46,1
0,1,-720,5190,4,0,0,1,0,17,2,4,-41,-16
1,1,-86,-12858,-4,0,0,-2,0,-17,-1,4,-30,-8
0,0,-1567,-5452,0,-1,-1,-2,0,-119,-1,4,9,-5
1,1,3971,4372,7,-1,1,0,0,-14,-2,2,74,-15
1,0,-4304,-4746,-8,-2,-1,-1,0,-9,1,7,-112,-9
0,1,2178,-2330,-1,2,0,0,0,4,0,1,31,-2
0,0,-3102,-10086,-12,0,0,-3,0,-157,4,3,9,-7
1,0,-3957,-12718,-13,-2,-1,-2,0,0,1,4,-60,0
1,1,894,-1603,-5,1,0,1,0,12,2,3,28,12
1,0,-1931,601,-3,-1,0,0,0,-66,4,4,18,20
1,0,-2197,-8642,-11,-2,0,0,0,-7,0,-1,-18,-4
1,0,2440,9745,7,0,0,0,0,121,-1,0,-21,1
0,1,731,3111,-2,-2,0,0,0,-11,-6,2,-54,-16
1,1,1377,6818,2,0,0,3,0,3,4,-2,47,6
1,0,-4964,-8386,-8,-2,-1,-2,0,15,-3,8,-70,-32
1,0,126,1316,2,-2,0,-1,0,-16,2,9,16,-16
1,0,-2507,3631,-3,-2,-1,-1,0,10,3,-2,33,8
1,1,-1092,5093,2,0,1,1,0,-43,-1,-1,-7,16
0,0,-3862,-11107,-9,-2,0,-1,0,16,1,7,-51,-9
